store_id,employee_id,assigned_role,date,shift_start,shift_end,duration
S007,E00482,Floor,2026-05-03,8,16,8
S007,E00486,Floor,2026-05-03,8,16,8
S007,E00492,Floor,2026-05-03,8,16,8
S007,E00481,Stock,2026-05-03,8,16,8
S007,E00491,Stock,2026-05-03,8,16,8
S007,E00485,Customer Service,2026-05-03,8,16,8
S007,E00505,Customer Service,2026-05-03,8,16,8
S007,E00487,Supervisor,2026-05-03,8,16,8
S007,E00483,Cashier,2026-05-03,14,22,8
S007,E00484,Cashier,2026-05-03,14,22,8
S007,E00488,Cashier,2026-05-03,14,22,8
S007,E00489,Cashier,2026-05-03,14,22,8
S007,E00490,Cashier,2026-05-03,14,22,8
S007,E00495,Cashier,2026-05-03,14,22,8
S007,E00482,Floor,2026-05-03,14,22,8
S007,E00486,Floor,2026-05-03,14,22,8
S007,E00492,Floor,2026-05-03,14,22,8
S007,E00493,Floor,2026-05-03,14,22,8
S007,E00481,Stock,2026-05-03,14,22,8
S007,E00491,Stock,2026-05-03,14,22,8
S007,E00485,Customer Service,2026-05-03,14,22,8
S007,E00505,Customer Service,2026-05-03,14,22,8
S007,E00515,Customer Service,2026-05-03,14,22,8
S007,E00487,Supervisor,2026-05-03,14,22,8
S007,E00503,Supervisor,2026-05-03,14,22,8
S008,E00565,Cashier,2026-05-03,8,16,8
S008,E00581,Cashier,2026-05-03,8,16,8
S008,E00588,Cashier,2026-05-03,8,16,8
S008,E00591,Cashier,2026-05-03,8,16,8
S008,E00561,Floor,2026-05-03,8,16,8
S008,E00570,Floor,2026-05-03,8,16,8
S008,E00571,Floor,2026-05-03,8,16,8
S008,E00562,Stock,2026-05-03,8,16,8
S008,E00563,Stock,2026-05-03,8,16,8
S008,E00568,Customer Service,2026-05-03,8,16,8
S008,E00569,Customer Service,2026-05-03,8,16,8
S008,E00566,Supervisor,2026-05-03,8,16,8
S008,E00565,Cashier,2026-05-03,14,22,8
S008,E00581,Cashier,2026-05-03,14,22,8
S008,E00588,Cashier,2026-05-03,14,22,8
S008,E00591,Cashier,2026-05-03,14,22,8
S008,E00592,Cashier,2026-05-03,14,22,8
S008,E00561,Floor,2026-05-03,14,22,8
S008,E00570,Floor,2026-05-03,14,22,8
S008,E00571,Floor,2026-05-03,14,22,8
S008,E00562,Stock,2026-05-03,14,22,8
S008,E00563,Stock,2026-05-03,14,22,8
S008,E00568,Customer Service,2026-05-03,14,22,8
S008,E00569,Customer Service,2026-05-03,14,22,8
S008,E00566,Supervisor,2026-05-03,14,22,8
S009,E00641,Cashier,2026-05-03,8,16,8
S009,E00647,Cashier,2026-05-03,8,16,8
S009,E00653,Cashier,2026-05-03,8,16,8
S009,E00643,Floor,2026-05-03,8,16,8
S009,E00648,Floor,2026-05-03,8,16,8
S009,E00644,Stock,2026-05-03,8,16,8
S009,E00646,Customer Service,2026-05-03,8,16,8
S009,E00651,Customer Service,2026-05-03,8,16,8
S009,E00642,Supervisor,2026-05-03,8,16,8
S009,E00641,Cashier,2026-05-03,14,22,8
S009,E00647,Cashier,2026-05-03,14,22,8
S009,E00653,Cashier,2026-05-03,14,22,8
S009,E00661,Cashier,2026-05-03,14,22,8
S009,E00667,Cashier,2026-05-03,14,22,8
S009,E00643,Floor,2026-05-03,14,22,8
S009,E00648,Floor,2026-05-03,14,22,8
S009,E00649,Floor,2026-05-03,14,22,8
S009,E00644,Stock,2026-05-03,14,22,8
S009,E00645,Stock,2026-05-03,14,22,8
S009,E00646,Customer Service,2026-05-03,14,22,8
S009,E00651,Customer Service,2026-05-03,14,22,8
S009,E00642,Supervisor,2026-05-03,14,22,8
S010,E00722,Cashier,2026-05-03,8,16,8
S010,E00723,Cashier,2026-05-03,8,16,8
S010,E00725,Cashier,2026-05-03,8,16,8
S010,E00726,Cashier,2026-05-03,8,16,8
S010,E00737,Cashier,2026-05-03,8,16,8
S010,E00727,Floor,2026-05-03,8,16,8
S010,E00729,Floor,2026-05-03,8,16,8
S010,E00740,Floor,2026-05-03,8,16,8
S010,E00724,Stock,2026-05-03,8,16,8
S010,E00728,Stock,2026-05-03,8,16,8
S010,E00721,Customer Service,2026-05-03,8,16,8
S010,E00731,Customer Service,2026-05-03,8,16,8
S010,E00743,Supervisor,2026-05-03,8,16,8
S010,E00722,Cashier,2026-05-03,14,22,8
S010,E00723,Cashier,2026-05-03,14,22,8
S010,E00725,Cashier,2026-05-03,14,22,8
S010,E00726,Cashier,2026-05-03,14,22,8
S010,E00737,Cashier,2026-05-03,14,22,8
S010,E00738,Cashier,2026-05-03,14,22,8
S010,E00727,Floor,2026-05-03,14,22,8
S010,E00729,Floor,2026-05-03,14,22,8
S010,E00740,Floor,2026-05-03,14,22,8
S010,E00742,Floor,2026-05-03,14,22,8
S010,E00724,Stock,2026-05-03,14,22,8
S010,E00728,Stock,2026-05-03,14,22,8
S010,E00721,Customer Service,2026-05-03,14,22,8
S010,E00731,Customer Service,2026-05-03,14,22,8
S010,E00735,Customer Service,2026-05-03,14,22,8
S010,E00743,Supervisor,2026-05-03,14,22,8
S010,E00749,Supervisor,2026-05-03,14,22,8
S011,E00801,Cashier,2026-05-03,8,16,8
S011,E00806,Cashier,2026-05-03,8,16,8
S011,E00809,Cashier,2026-05-03,8,16,8
S011,E00810,Cashier,2026-05-03,8,16,8
S011,E00812,Cashier,2026-05-03,8,16,8
S011,E00803,Floor,2026-05-03,8,16,8
S011,E00805,Floor,2026-05-03,8,16,8
S011,E00808,Floor,2026-05-03,8,16,8
S011,E00804,Stock,2026-05-03,8,16,8
S011,E00807,Stock,2026-05-03,8,16,8
S011,E00815,Customer Service,2026-05-03,8,16,8
S011,E00833,Customer Service,2026-05-03,8,16,8
S011,E00802,Supervisor,2026-05-03,8,16,8
S011,E00801,Cashier,2026-05-03,14,22,8
S011,E00806,Cashier,2026-05-03,14,22,8
S011,E00809,Cashier,2026-05-03,14,22,8
S011,E00810,Cashier,2026-05-03,14,22,8
S011,E00812,Cashier,2026-05-03,14,22,8
S011,E00818,Cashier,2026-05-03,14,22,8
S011,E00803,Floor,2026-05-03,14,22,8
S011,E00805,Floor,2026-05-03,14,22,8
S011,E00808,Floor,2026-05-03,14,22,8
S011,E00813,Floor,2026-05-03,14,22,8
S011,E00804,Stock,2026-05-03,14,22,8
S011,E00807,Stock,2026-05-03,14,22,8
S011,E00815,Customer Service,2026-05-03,14,22,8
S011,E00833,Customer Service,2026-05-03,14,22,8
S011,E00836,Customer Service,2026-05-03,14,22,8
S011,E00802,Supervisor,2026-05-03,14,22,8
S011,E00814,Supervisor,2026-05-03,14,22,8
S012,E00889,Cashier,2026-05-03,8,16,8
S012,E00891,Cashier,2026-05-03,8,16,8
S012,E00892,Cashier,2026-05-03,8,16,8
S012,E00898,Cashier,2026-05-03,8,16,8
S012,E00904,Cashier,2026-05-03,8,16,8
S012,E00881,Floor,2026-05-03,8,16,8
S012,E00882,Floor,2026-05-03,8,16,8
S012,E00883,Floor,2026-05-03,8,16,8
S012,E00885,Floor,2026-05-03,8,16,8
S012,E00884,Stock,2026-05-03,8,16,8
S012,E00886,Stock,2026-05-03,8,16,8
S012,E00903,Customer Service,2026-05-03,8,16,8
S012,E00910,Customer Service,2026-05-03,8,16,8
S012,E00893,Supervisor,2026-05-03,8,16,8
S012,E00889,Cashier,2026-05-03,14,22,8
S012,E00891,Cashier,2026-05-03,14,22,8
S012,E00892,Cashier,2026-05-03,14,22,8
S012,E00898,Cashier,2026-05-03,14,22,8
S012,E00904,Cashier,2026-05-03,14,22,8
S012,E00907,Cashier,2026-05-03,14,22,8
S012,E00881,Floor,2026-05-03,14,22,8
S012,E00882,Floor,2026-05-03,14,22,8
S012,E00883,Floor,2026-05-03,14,22,8
S012,E00885,Floor,2026-05-03,14,22,8
S012,E00884,Stock,2026-05-03,14,22,8
S012,E00886,Stock,2026-05-03,14,22,8
S012,E00903,Customer Service,2026-05-03,14,22,8
S012,E00910,Customer Service,2026-05-03,14,22,8
S012,E00918,Customer Service,2026-05-03,14,22,8
S012,E00893,Supervisor,2026-05-03,14,22,8
S012,E00899,Supervisor,2026-05-03,14,22,8
S013,E00961,Cashier,2026-05-03,8,16,8
S013,E00962,Cashier,2026-05-03,8,16,8
S013,E00964,Cashier,2026-05-03,8,16,8
S013,E00966,Cashier,2026-05-03,8,16,8
S013,E00975,Cashier,2026-05-03,8,16,8
S013,E00965,Floor,2026-05-03,8,16,8
S013,E00967,Floor,2026-05-03,8,16,8
S013,E00968,Floor,2026-05-03,8,16,8
S013,E00963,Stock,2026-05-03,8,16,8
S013,E00969,Stock,2026-05-03,8,16,8
S013,E00970,Customer Service,2026-05-03,8,16,8
S013,E00998,Customer Service,2026-05-03,8,16,8
S013,E00971,Supervisor,2026-05-03,8,16,8
S013,E00961,Cashier,2026-05-03,14,22,8
S013,E00962,Cashier,2026-05-03,14,22,8
S013,E00964,Cashier,2026-05-03,14,22,8
S013,E00966,Cashier,2026-05-03,14,22,8
S013,E00975,Cashier,2026-05-03,14,22,8
S013,E00979,Cashier,2026-05-03,14,22,8
S013,E00965,Floor,2026-05-03,14,22,8
S013,E00967,Floor,2026-05-03,14,22,8
S013,E00968,Floor,2026-05-03,14,22,8
S013,E00973,Floor,2026-05-03,14,22,8
S013,E00963,Stock,2026-05-03,14,22,8
S013,E00969,Stock,2026-05-03,14,22,8
S013,E00970,Customer Service,2026-05-03,14,22,8
S013,E00998,Customer Service,2026-05-03,14,22,8
S013,E01023,Customer Service,2026-05-03,14,22,8
S013,E00971,Supervisor,2026-05-03,14,22,8
S014,E01042,Cashier,2026-05-03,8,16,8
S014,E01044,Cashier,2026-05-03,8,16,8
S014,E01046,Cashier,2026-05-03,8,16,8
S014,E01049,Cashier,2026-05-03,8,16,8
S014,E01041,Floor,2026-05-03,8,16,8
S014,E01045,Floor,2026-05-03,8,16,8
S014,E01047,Floor,2026-05-03,8,16,8
S014,E01043,Stock,2026-05-03,8,16,8
S014,E01054,Stock,2026-05-03,8,16,8
S014,E01051,Customer Service,2026-05-03,8,16,8
S014,E01053,Customer Service,2026-05-03,8,16,8
S014,E01048,Supervisor,2026-05-03,8,16,8
S014,E01042,Cashier,2026-05-03,14,22,8
S014,E01044,Cashier,2026-05-03,14,22,8
S014,E01046,Cashier,2026-05-03,14,22,8
S014,E01049,Cashier,2026-05-03,14,22,8
S014,E01052,Cashier,2026-05-03,14,22,8
S014,E01058,Cashier,2026-05-03,14,22,8
S014,E01041,Floor,2026-05-03,14,22,8
S014,E01045,Floor,2026-05-03,14,22,8
S014,E01047,Floor,2026-05-03,14,22,8
S014,E01050,Floor,2026-05-03,14,22,8
S014,E01043,Stock,2026-05-03,14,22,8
S014,E01054,Stock,2026-05-03,14,22,8
S014,E01051,Customer Service,2026-05-03,14,22,8
S014,E01053,Customer Service,2026-05-03,14,22,8
S014,E01068,Customer Service,2026-05-03,14,22,8
S014,E01048,Supervisor,2026-05-03,14,22,8
S015,E01130,Cashier,2026-05-03,8,16,8
S015,E01131,Cashier,2026-05-03,8,16,8
S015,E01132,Cashier,2026-05-03,8,16,8
S015,E01134,Cashier,2026-05-03,8,16,8
S015,E01121,Floor,2026-05-03,8,16,8
S015,E01123,Floor,2026-05-03,8,16,8
S015,E01124,Floor,2026-05-03,8,16,8
S015,E01122,Stock,2026-05-03,8,16,8
S015,E01126,Stock,2026-05-03,8,16,8
S015,E01135,Customer Service,2026-05-03,8,16,8
S015,E01150,Customer Service,2026-05-03,8,16,8
S015,E01139,Supervisor,2026-05-03,8,16,8
S015,E01130,Cashier,2026-05-03,14,22,8
S015,E01131,Cashier,2026-05-03,14,22,8
S015,E01132,Cashier,2026-05-03,14,22,8
S015,E01134,Cashier,2026-05-03,14,22,8
S015,E01137,Cashier,2026-05-03,14,22,8
S015,E01142,Cashier,2026-05-03,14,22,8
S015,E01121,Floor,2026-05-03,14,22,8
S015,E01123,Floor,2026-05-03,14,22,8
S015,E01124,Floor,2026-05-03,14,22,8
S015,E01125,Floor,2026-05-03,14,22,8
S015,E01122,Stock,2026-05-03,14,22,8
S015,E01126,Stock,2026-05-03,14,22,8
S015,E01135,Customer Service,2026-05-03,14,22,8
S015,E01150,Customer Service,2026-05-03,14,22,8
S015,E01153,Customer Service,2026-05-03,14,22,8
S015,E01139,Supervisor,2026-05-03,14,22,8
S016,E01205,Cashier,2026-05-03,8,16,8
S016,E01207,Cashier,2026-05-03,8,16,8
S016,E01208,Cashier,2026-05-03,8,16,8
S016,E01203,Floor,2026-05-03,8,16,8
S016,E01206,Floor,2026-05-03,8,16,8
S016,E01202,Stock,2026-05-03,8,16,8
S016,E01201,Customer Service,2026-05-03,8,16,8
S016,E01210,Customer Service,2026-05-03,8,16,8
S016,E01212,Supervisor,2026-05-03,8,16,8
S016,E01205,Cashier,2026-05-03,14,22,8
S016,E01207,Cashier,2026-05-03,14,22,8
S016,E01208,Cashier,2026-05-03,14,22,8
S016,E01211,Cashier,2026-05-03,14,22,8
S016,E01203,Floor,2026-05-03,14,22,8
S016,E01206,Floor,2026-05-03,14,22,8
S016,E01209,Floor,2026-05-03,14,22,8
S016,E01202,Stock,2026-05-03,14,22,8
S016,E01204,Stock,2026-05-03,14,22,8
S016,E01201,Customer Service,2026-05-03,14,22,8
S016,E01210,Customer Service,2026-05-03,14,22,8
S016,E01212,Supervisor,2026-05-03,14,22,8
S017,E01285,Cashier,2026-05-03,8,16,8
S017,E01286,Cashier,2026-05-03,8,16,8
S017,E01287,Cashier,2026-05-03,8,16,8
S017,E01282,Floor,2026-05-03,8,16,8
S017,E01283,Floor,2026-05-03,8,16,8
S017,E01284,Stock,2026-05-03,8,16,8
S017,E01298,Customer Service,2026-05-03,8,16,8
S017,E01281,Supervisor,2026-05-03,8,16,8
S017,E01285,Cashier,2026-05-03,14,22,8
S017,E01286,Cashier,2026-05-03,14,22,8
S017,E01287,Cashier,2026-05-03,14,22,8
S017,E01282,Floor,2026-05-03,14,22,8
S017,E01283,Floor,2026-05-03,14,22,8
S017,E01284,Stock,2026-05-03,14,22,8
S017,E01298,Customer Service,2026-05-03,14,22,8
S017,E01300,Customer Service,2026-05-03,14,22,8
S017,E01281,Supervisor,2026-05-03,14,22,8
S018,E01370,Cashier,2026-05-03,8,16,8
S018,E01372,Cashier,2026-05-03,8,16,8
S018,E01378,Cashier,2026-05-03,8,16,8
S018,E01383,Cashier,2026-05-03,8,16,8
S018,E01362,Floor,2026-05-03,8,16,8
S018,E01363,Floor,2026-05-03,8,16,8
S018,E01365,Floor,2026-05-03,8,16,8
S018,E01364,Stock,2026-05-03,8,16,8
S018,E01367,Stock,2026-05-03,8,16,8
S018,E01371,Customer Service,2026-05-03,8,16,8
S018,E01374,Customer Service,2026-05-03,8,16,8
S018,E01361,Supervisor,2026-05-03,8,16,8
S018,E01370,Cashier,2026-05-03,14,22,8
S018,E01372,Cashier,2026-05-03,14,22,8
S018,E01378,Cashier,2026-05-03,14,22,8
S018,E01383,Cashier,2026-05-03,14,22,8
S018,E01394,Cashier,2026-05-03,14,22,8
S018,E01397,Cashier,2026-05-03,14,22,8
S018,E01362,Floor,2026-05-03,14,22,8
S018,E01363,Floor,2026-05-03,14,22,8
S018,E01365,Floor,2026-05-03,14,22,8
S018,E01364,Stock,2026-05-03,14,22,8
S018,E01367,Stock,2026-05-03,14,22,8
S018,E01371,Customer Service,2026-05-03,14,22,8
S018,E01374,Customer Service,2026-05-03,14,22,8
S018,E01392,Customer Service,2026-05-03,14,22,8
S018,E01361,Supervisor,2026-05-03,14,22,8
S019,E01443,Cashier,2026-05-03,8,16,8
S019,E01444,Cashier,2026-05-03,8,16,8
S019,E01446,Cashier,2026-05-03,8,16,8
S019,E01450,Cashier,2026-05-03,8,16,8
S019,E01454,Cashier,2026-05-03,8,16,8
S019,E01442,Floor,2026-05-03,8,16,8
S019,E01445,Floor,2026-05-03,8,16,8
S019,E01448,Floor,2026-05-03,8,16,8
S019,E01447,Stock,2026-05-03,8,16,8
S019,E01455,Stock,2026-05-03,8,16,8
S019,E01449,Customer Service,2026-05-03,8,16,8
S019,E01453,Customer Service,2026-05-03,8,16,8
S019,E01441,Supervisor,2026-05-03,8,16,8
S019,E01443,Cashier,2026-05-03,14,22,8
S019,E01444,Cashier,2026-05-03,14,22,8
S019,E01446,Cashier,2026-05-03,14,22,8
S019,E01450,Cashier,2026-05-03,14,22,8
S019,E01454,Cashier,2026-05-03,14,22,8
S019,E01458,Cashier,2026-05-03,14,22,8
S019,E01442,Floor,2026-05-03,14,22,8
S019,E01445,Floor,2026-05-03,14,22,8
S019,E01448,Floor,2026-05-03,14,22,8
S019,E01451,Floor,2026-05-03,14,22,8
S019,E01447,Stock,2026-05-03,14,22,8
S019,E01455,Stock,2026-05-03,14,22,8
S019,E01449,Customer Service,2026-05-03,14,22,8
S019,E01453,Customer Service,2026-05-03,14,22,8
S019,E01476,Customer Service,2026-05-03,14,22,8
S019,E01441,Supervisor,2026-05-03,14,22,8
S019,E01452,Supervisor,2026-05-03,14,22,8
S020,E01521,Cashier,2026-05-03,8,16,8
S020,E01524,Cashier,2026-05-03,8,16,8
S020,E01531,Cashier,2026-05-03,8,16,8
S020,E01536,Cashier,2026-05-03,8,16,8
S020,E01522,Floor,2026-05-03,8,16,8
S020,E01523,Floor,2026-05-03,8,16,8
S020,E01525,Floor,2026-05-03,8,16,8
S020,E01533,Stock,2026-05-03,8,16,8
S020,E01538,Stock,2026-05-03,8,16,8
S020,E01542,Customer Service,2026-05-03,8,16,8
S020,E01562,Customer Service,2026-05-03,8,16,8
S020,E01526,Supervisor,2026-05-03,8,16,8
S020,E01521,Cashier,2026-05-03,14,22,8
S020,E01524,Cashier,2026-05-03,14,22,8
S020,E01531,Cashier,2026-05-03,14,22,8
S020,E01536,Cashier,2026-05-03,14,22,8
S020,E01537,Cashier,2026-05-03,14,22,8
S020,E01549,Cashier,2026-05-03,14,22,8
S020,E01522,Floor,2026-05-03,14,22,8
S020,E01523,Floor,2026-05-03,14,22,8
S020,E01525,Floor,2026-05-03,14,22,8
S020,E01527,Floor,2026-05-03,14,22,8
S020,E01533,Stock,2026-05-03,14,22,8
S020,E01538,Stock,2026-05-03,14,22,8
S020,E01542,Customer Service,2026-05-03,14,22,8
S020,E01562,Customer Service,2026-05-03,14,22,8
S020,E01579,Customer Service,2026-05-03,14,22,8
S020,E01526,Supervisor,2026-05-03,14,22,8
S021,E01609,Cashier,2026-05-03,8,16,8
S021,E01612,Cashier,2026-05-03,8,16,8
S021,E01621,Cashier,2026-05-03,8,16,8
S021,E01601,Floor,2026-05-03,8,16,8
S021,E01602,Floor,2026-05-03,8,16,8
S021,E01611,Stock,2026-05-03,8,16,8
S021,E01624,Customer Service,2026-05-03,8,16,8
S021,E01636,Customer Service,2026-05-03,8,16,8
S021,E01606,Supervisor,2026-05-03,8,16,8
S021,E01609,Cashier,2026-05-03,14,22,8
S021,E01612,Cashier,2026-05-03,14,22,8
S021,E01621,Cashier,2026-05-03,14,22,8
S021,E01632,Cashier,2026-05-03,14,22,8
S021,E01638,Cashier,2026-05-03,14,22,8
S021,E01601,Floor,2026-05-03,14,22,8
S021,E01602,Floor,2026-05-03,14,22,8
S021,E01603,Floor,2026-05-03,14,22,8
S021,E01611,Stock,2026-05-03,14,22,8
S021,E01616,Stock,2026-05-03,14,22,8
S021,E01624,Customer Service,2026-05-03,14,22,8
S021,E01636,Customer Service,2026-05-03,14,22,8
S021,E01606,Supervisor,2026-05-03,14,22,8
S022,E01691,Cashier,2026-05-03,8,16,8
S022,E01693,Cashier,2026-05-03,8,16,8
S022,E01694,Cashier,2026-05-03,8,16,8
S022,E01682,Floor,2026-05-03,8,16,8
S022,E01683,Floor,2026-05-03,8,16,8
S022,E01692,Stock,2026-05-03,8,16,8
S022,E01685,Customer Service,2026-05-03,8,16,8
S022,E01681,Supervisor,2026-05-03,8,16,8
S022,E01691,Cashier,2026-05-03,14,22,8
S022,E01693,Cashier,2026-05-03,14,22,8
S022,E01694,Cashier,2026-05-03,14,22,8
S022,E01682,Floor,2026-05-03,14,22,8
S022,E01683,Floor,2026-05-03,14,22,8
S022,E01692,Stock,2026-05-03,14,22,8
S022,E01685,Customer Service,2026-05-03,14,22,8
S022,E01747,Customer Service,2026-05-03,14,22,8
S022,E01681,Supervisor,2026-05-03,14,22,8
S023,E01761,Cashier,2026-05-03,8,16,8
S023,E01767,Cashier,2026-05-03,8,16,8
S023,E01770,Cashier,2026-05-03,8,16,8
S023,E01763,Floor,2026-05-03,8,16,8
S023,E01764,Floor,2026-05-03,8,16,8
S023,E01762,Stock,2026-05-03,8,16,8
S023,E01775,Customer Service,2026-05-03,8,16,8
S023,E01784,Supervisor,2026-05-03,8,16,8
S023,E01761,Cashier,2026-05-03,14,22,8
S023,E01767,Cashier,2026-05-03,14,22,8
S023,E01770,Cashier,2026-05-03,14,22,8
S023,E01771,Cashier,2026-05-03,14,22,8
S023,E01763,Floor,2026-05-03,14,22,8
S023,E01764,Floor,2026-05-03,14,22,8
S023,E01765,Floor,2026-05-03,14,22,8
S023,E01762,Stock,2026-05-03,14,22,8
S023,E01768,Stock,2026-05-03,14,22,8
S023,E01775,Customer Service,2026-05-03,14,22,8
S023,E01777,Customer Service,2026-05-03,14,22,8
S023,E01784,Supervisor,2026-05-03,14,22,8
S024,E01841,Cashier,2026-05-03,8,16,8
S024,E01842,Cashier,2026-05-03,8,16,8
S024,E01843,Cashier,2026-05-03,8,16,8
S024,E01844,Cashier,2026-05-03,8,16,8
S024,E01846,Cashier,2026-05-03,8,16,8
S024,E01845,Floor,2026-05-03,8,16,8
S024,E01849,Floor,2026-05-03,8,16,8
S024,E01852,Floor,2026-05-03,8,16,8
S024,E01848,Stock,2026-05-03,8,16,8
S024,E01850,Stock,2026-05-03,8,16,8
S024,E01869,Customer Service,2026-05-03,8,16,8
